NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250305;0.2;1;-1.3;1;616;9;19.5;1;1345;9;7.6;1;9.1;1;20.8;1;;;;;333;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250306;0.0;1;0.9;1;402;9;19.8;1;1513;9;9.3;1;10.4;1;18.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250307;0.0;1;3.6;1;636;9;19.5;1;1439;9;11.4;1;11.6;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250308;0.0;1;7.2;1;2116;9;19.7;1;1345;9;13.7;1;13.5;1;12.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250309;0.0;1;5.8;1;641;9;19.5;1;1339;9;12.7;1;12.7;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250310;2.0;1;8.6;1;324;9;13.4;1;1200;9;9.9;1;11.0;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250311;0.4;1;2.7;1;316;9;12.5;1;1437;9;6.8;1;7.6;1;9.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250312;1.2;1;3.0;1;651;9;8.9;1;1414;9;5.4;1;6.0;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250313;0.2;1;2.5;1;636;9;9.6;1;1451;9;5.2;1;6.1;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250314;0.0;1;-1.4;1;549;9;9.9;1;1355;9;3.7;1;4.3;1;11.3;1;;;;;293;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250315;0.0;1;1.1;1;710;9;10.5;1;1320;9;5.4;1;5.8;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250316;0.0;1;3.0;1;301;9;12.3;1;1347;9;6.8;1;7.7;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250317;0.0;1;-0.1;1;618;9;13.5;1;1457;9;6.8;1;6.7;1;13.6;1;;;;;24;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250318;0.0;1;1.3;1;608;9;14.3;1;1443;9;7.3;1;7.8;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250319;0.0;1;2.8;1;611;9;19.3;1;1439;9;10.5;1;11.1;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250320;0.0;1;2.5;1;614;9;20.6;1;1310;9;11.5;1;11.6;1;18.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250321;3.8;1;8.2;1;35;9;20.5;1;1447;9;14.5;1;14.4;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250322;5.4;1;11.5;1;52;9;19.6;1;1216;9;13.1;1;15.6;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250323;2.4;1;6.5;1;235;9;14.8;1;1531;9;10.3;1;10.7;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250324;0.0;1;6.4;1;549;9;18.2;1;1301;9;12.1;1;12.3;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250325;0.4;1;7.8;1;628;9;16.6;1;1450;9;11.0;1;12.2;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250326;0.2;1;9.0;1;322;9;16.2;1;1538;9;10.6;1;12.6;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250327;0.0;1;1.2;1;501;9;17.5;1;1616;9;8.8;1;9.4;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250328;4.0;1;2.9;1;517;9;14.3;1;1342;9;8.5;1;8.6;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250329;0.0;1;6.6;1;545;9;15.3;1;1334;9;9.6;1;11.0;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250330;0.0;1;3.5;1;2318;9;18.3;1;1344;9;11.0;1;10.9;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250331;0.0;1;3.8;1;503;9;17.0;1;1604;9;9.7;1;10.4;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250401;0.0;1;1.5;1;531;9;16.7;1;1304;9;9.8;1;9.1;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250402;0.0;1;5.5;1;559;9;19.3;1;1615;9;12.2;1;12.4;1;13.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250403;0.0;1;6.3;1;122;9;23.3;1;1507;9;15.1;1;14.8;1;17.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250404;0.0;1;9.6;1;255;9;25.1;1;1335;9;16.3;1;17.4;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250405;0.0;1;6.0;1;539;9;26.3;1;1404;9;16.8;1;16.2;1;20.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250406;0.0;1;7.8;1;507;9;20.2;1;1506;9;12.9;1;14.0;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250407;0.0;1;0.6;1;508;9;18.5;1;1557;9;9.5;1;9.6;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250408;0.0;1;1.2;1;515;9;19.8;1;1452;9;10.5;1;10.5;1;18.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250409;0.0;1;2.9;1;533;9;20.0;1;1445;9;12.2;1;11.5;1;17.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250410;0.0;1;5.1;1;527;9;17.7;1;1526;9;10.6;1;11.4;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250411;0.0;1;2.7;1;532;9;22.6;1;1603;9;12.4;1;12.7;1;19.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250412;2.8;1;5.2;1;339;9;23.4;1;1213;9;14.2;1;14.3;1;18.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250413;0.0;1;13.2;1;631;9;18.7;1;1353;9;14.4;1;16.0;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250414;0.4;1;5.1;1;452;9;21.4;1;1525;9;13.3;1;13.3;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250415;0.2;1;10.6;1;2311;9;20.0;1;1107;9;14.8;1;15.3;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250416;0.0;1;8.8;1;521;9;14.3;1;1350;9;10.5;1;11.6;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250417;0.0;1;3.6;1;539;9;16.7;1;1605;9;11.1;1;10.2;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250418;0.0;1;4.2;1;527;9;20.1;1;1414;9;13.2;1;12.2;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250419;8.8;1;8.8;1;455;9;21.9;1;1500;9;14.3;1;15.4;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250420;3.2;1;11.0;1;619;9;17.4;1;1348;9;12.8;1;14.2;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250421;1.4;1;8.5;1;30;9;15.1;1;1512;9;11.6;1;11.8;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250422;0.6;1;7.3;1;205;9;18.0;1;1236;9;12.4;1;12.7;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250423;10.5;1;8.7;1;721;9;17.3;1;1450;9;11.5;1;13.0;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250424;0.0;1;7.9;1;2320;9;16.1;1;1209;9;12.2;1;12.0;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250425;0.0;1;6.3;1;56;9;17.1;1;1216;9;11.7;1;11.7;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250426;0.0;1;5.9;1;421;9;21.2;1;1453;9;14.0;1;13.6;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250427;0.0;1;10.4;1;55;9;22.7;1;1400;9;16.2;1;16.6;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250428;0.0;1;7.6;1;458;9;25.5;1;1436;9;16.8;1;16.6;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250429;0.0;1;7.8;1;457;9;27.1;1;1455;9;17.6;1;17.5;1;19.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250430;0.0;1;9.0;1;346;9;29.0;1;1532;9;19.0;1;19.0;1;20.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250501;0.0;1;10.7;1;442;9;30.2;1;1355;9;20.8;1;20.5;1;19.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250502;0.0;1;11.9;1;440;9;29.4;1;1517;9;20.8;1;20.7;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250503;5.0;1;14.0;1;338;9;28.2;1;1307;9;18.7;1;21.1;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250504;0.0;1;9.2;1;528;9;17.4;1;1517;9;12.5;1;13.3;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250505;0.0;1;6.1;1;359;9;16.0;1;1144;9;11.0;1;11.1;1;9.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250506;0.0;1;6.8;1;405;9;18.3;1;1457;9;12.5;1;12.6;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250507;0.0;1;8.4;1;309;9;17.8;1;1624;9;12.2;1;13.1;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250508;0.0;1;8.2;1;422;9;20.2;1;1346;9;14.1;1;14.2;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250509;0.0;1;8.8;1;453;9;21.1;1;1425;9;14.6;1;15.0;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250510;0.0;1;5.5;1;432;9;24.4;1;1506;9;16.3;1;15.0;1;18.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250511;5.2;1;11.0;1;513;9;26.1;1;1401;9;18.4;1;18.6;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250512;0.6;1;13.3;1;347;9;21.5;1;1442;9;15.6;1;17.4;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250513;0.2;1;8.6;1;420;9;22.8;1;1425;9;15.5;1;15.7;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250514;0.0;1;9.0;1;427;9;26.8;1;1307;9;18.4;1;17.9;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250515;0.0;1;9.0;1;427;9;18.7;1;1343;9;13.4;1;13.9;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250516;0.0;1;7.6;1;221;9;22.0;1;1341;9;14.9;1;14.8;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250517;0.0;1;8.9;1;21;9;20.8;1;1531;9;13.9;1;14.9;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250518;0.0;1;6.6;1;438;9;21.7;1;1516;9;13.4;1;14.2;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250519;0.0;1;6.3;1;422;9;24.7;1;1500;9;16.1;1;15.5;1;18.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250520;0.0;1;8.7;1;400;9;26.5;1;1417;9;18.7;1;17.6;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250521;6.4;1;11.8;1;414;9;19.7;1;958;9;13.9;1;15.8;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250522;0.0;1;8.6;1;318;9;20.9;1;1536;9;14.2;1;14.8;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250523;0.0;1;5.1;1;434;9;19.9;1;1552;9;12.7;1;12.5;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250524;0.0;1;5.8;1;243;9;21.1;1;1441;9;15.4;1;13.5;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250525;1.2;1;15.4;1;603;9;23.2;1;1442;9;17.3;1;19.3;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250526;0.0;1;11.3;1;456;9;20.2;1;1156;9;16.4;1;15.8;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250527;2.0;1;13.2;1;342;9;19.9;1;1308;9;16.9;1;16.6;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250528;0.0;1;14.0;1;433;9;23.6;1;1348;9;17.2;1;18.8;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250529;0.0;1;9.6;1;222;9;25.8;1;1248;9;18.9;1;17.7;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250530;0.0;1;12.3;1;415;9;32.1;1;1506;9;22.9;1;22.2;1;19.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250531;0.4;1;14.9;1;359;9;30.2;1;1559;9;22.3;1;22.6;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250601;0.0;1;16.2;1;345;9;24.2;1;1421;9;19.7;1;20.2;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250602;0.0;1;13.0;1;216;9;23.5;1;1628;9;17.8;1;18.3;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250603;0.0;1;8.5;1;353;9;25.8;1;1247;9;18.5;1;17.2;1;17.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250604;0.8;1;13.8;1;436;9;20.5;1;1558;9;16.3;1;17.2;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250605;17.3;1;14.0;1;439;9;20.3;1;1142;9;16.2;1;17.2;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250606;0.4;1;13.6;1;320;9;23.6;1;1438;9;17.4;1;18.6;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250607;3.2;1;14.0;1;2249;9;20.5;1;1405;9;16.9;1;17.3;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250608;0.4;1;13.2;1;442;9;21.2;1;1506;9;15.9;1;17.2;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250609;0.0;1;9.9;1;128;9;24.1;1;1528;9;16.9;1;17.0;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250610;0.0;1;9.8;1;352;9;26.6;1;1446;9;18.8;1;18.2;1;16.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250611;0.0;1;11.9;1;340;9;28.5;1;1546;9;21.0;1;20.2;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250612;0.0;1;15.0;1;411;9;33.4;1;1445;9;24.4;1;24.2;1;18.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250613;0.2;1;18.7;1;414;9;34.6;1;1453;9;26.7;1;26.7;1;15.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250614;0.0;1;19.0;1;343;9;29.9;1;1104;9;23.8;1;24.5;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250615;0.0;1;17.2;1;340;9;24.8;1;1620;9;18.8;1;21.0;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250616;0.0;1;9.8;1;347;9;27.3;1;1347;9;19.5;1;18.6;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250617;0.0;1;12.6;1;346;9;30.5;1;1536;9;22.7;1;21.6;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250618;0.0;1;14.2;1;320;9;30.7;1;1536;9;23.3;1;22.5;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250619;0.0;1;15.8;1;342;9;32.7;1;1436;9;25.1;1;24.3;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250620;0.0;1;16.2;1;411;9;32.9;1;1538;9;24.5;1;24.6;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250621;0.0;1;14.7;1;412;9;36.0;1;1607;9;25.8;1;25.4;1;21.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250622;0.0;1;19.2;1;202;9;30.9;1;1631;9;24.5;1;25.1;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250623;0.2;1;17.5;1;52;9;27.5;1;1617;9;21.1;1;22.5;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250624;0.0;1;12.1;1;258;9;31.6;1;1603;9;22.2;1;21.9;1;19.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250625;12.0;1;15.8;1;330;9;37.4;1;1527;9;25.9;1;26.6;1;21.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250626;2.7;1;19.4;1;502;9;28.3;1;1421;9;23.2;1;23.9;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250627;0.0;1;20.9;1;48;9;29.4;1;1418;9;23.7;1;25.2;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250628;0.0;1;17.1;1;413;9;31.5;1;1435;9;24.5;1;24.3;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93050001;NEUILLY-SUR-M.;48.859833;2.546333;30;20250629;0.0;1;17.2;1;405;9;31.9;1;1454;9;24.6;1;24.6;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
