1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour asthme,Taux d'hospitalisations après passages aux urgences pour asthme,Taux d'actes médicaux SOS médecins pour asthme
2021-07-12,2021-S28,44,Grand Est,15-64 ans,416.04964389,342.46575342,1128.9770783
2021-07-19,2021-S29,44,Grand Est,Tous âges,672.47440012,838.0397158,815.10934394
2021-08-02,2021-S31,44,Grand Est,00-14 ans,1336.7135285,2208.8353414,1337.7926421
2021-08-02,2021-S31,44,Grand Est,65 ans ou plus,50.276520865,37.202380952,926.99884125
2021-08-09,2021-S32,44,Grand Est,15-64 ans,337.99008562,333.81020505,397.54246476
2021-08-30,2021-S35,44,Grand Est,00-14 ans,1175.7295822,3264.604811,1257.2533849
2021-08-30,2021-S35,44,Grand Est,15-64 ans,374.42184862,405.04050405,781.25
2021-09-06,2021-S36,44,Grand Est,00-14 ans,2413.73145,8346.4566929,2020.9059233
2021-09-06,2021-S36,44,Grand Est,15-64 ans,304.41400304,187.17828732,569.70509383
2021-09-06,2021-S36,44,Grand Est,65 ans ou plus,98.135426889,214.89971347,142.04545455
2021-09-13,2021-S37,44,Grand Est,15-64 ans,484.36202602,696.37883008,816.4714235
2021-09-13,2021-S37,44,Grand Est,65 ans ou plus,165.56291391,178.44396859,154.55950541
2021-09-20,2021-S38,44,Grand Est,Tous âges,958.43042923,1541.4599575,881.98976892
2021-09-27,2021-S39,44,Grand Est,15-64 ans,637.16814159,1090.0473934,956.93779904
2021-10-04,2021-S40,44,Grand Est,65 ans ou plus,64.092292902,69.541029207,0.0
2021-10-04,2021-S40,44,Grand Est,Tous âges,971.99895323,1297.2972973,1298.4670875
2021-10-11,2021-S41,44,Grand Est,15-64 ans,586.00728936,698.60279441,1234.5679012
2021-10-18,2021-S42,44,Grand Est,00-14 ans,3242.1764872,9239.1304348,1096.4912281
2021-11-01,2021-S44,44,Grand Est,65 ans ou plus,148.78492313,220.1027146,1879.6992481
2021-11-01,2021-S44,44,Grand Est,Tous âges,850.91225709,1317.2541744,1384.7528291
2021-11-15,2021-S46,44,Grand Est,00-14 ans,3295.4903816,9530.5832148,1561.7605301
2021-11-15,2021-S46,44,Grand Est,Tous âges,1035.0687471,1403.6958067,1289.4693338
2021-11-22,2021-S47,44,Grand Est,15-64 ans,412.16268761,678.62336403,873.90761548
2021-11-22,2021-S47,44,Grand Est,Tous âges,1063.746271,1397.6478609,873.36244541
2021-12-13,2021-S50,44,Grand Est,00-14 ans,2584.0978593,6274.5098039,1154.5293073
2021-12-13,2021-S50,44,Grand Est,65 ans ou plus,164.12276383,168.57720836,428.57142857
2021-12-13,2021-S50,44,Grand Est,Tous âges,907.50574622,1144.5884531,779.66630282
2021-12-27,2021-S52,44,Grand Est,00-14 ans,1994.3019943,4403.4090909,511.36363636
2021-12-27,2021-S52,44,Grand Est,15-64 ans,460.97351356,586.90744921,715.81961346
2021-12-27,2021-S52,44,Grand Est,65 ans ou plus,158.17779184,96.587250483,862.06896552
2021-12-27,2021-S52,44,Grand Est,Tous âges,713.55341398,780.08298755,681.85115334
2022-01-03,2022-S01,44,Grand Est,00-14 ans,1331.7665492,2666.6666667,500.62578223
2022-01-10,2022-S02,44,Grand Est,15-64 ans,328.52079191,341.796875,741.7218543
2022-01-10,2022-S02,44,Grand Est,Tous âges,517.60296283,546.93013409,760.93849081
2022-01-24,2022-S04,44,Grand Est,Tous âges,634.9606829,673.80787837,419.74479516
2022-02-07,2022-S06,44,Grand Est,00-14 ans,1779.007709,4143.6464088,815.2173913
2022-02-28,2022-S09,44,Grand Est,65 ans ou plus,158.90672175,235.3732347,556.32823366
2022-02-28,2022-S09,44,Grand Est,Tous âges,724.94342373,1113.5857461,947.61308779
2022-03-14,2022-S11,44,Grand Est,00-14 ans,1915.9058763,4191.6167665,1185.0152905
2022-03-28,2022-S13,44,Grand Est,00-14 ans,1589.5042261,3634.085213,832.12735166
2022-03-28,2022-S13,44,Grand Est,15-64 ans,508.01373784,827.5862069,997.11361847
2022-04-04,2022-S14,44,Grand Est,65 ans ou plus,155.08684864,67.704807041,1276.5957447
2022-04-25,2022-S17,44,Grand Est,00-14 ans,1059.4668489,3066.439523,606.98027314
2022-04-25,2022-S17,44,Grand Est,65 ans ou plus,95.207870517,69.03693476,259.40337224
2024-05-27,2024-S22,44,Grand Est,Tous âges,829.90711131,1091.7415038,1021.2765957
2024-06-10,2024-S24,44,Grand Est,Tous âges,828.07427133,1029.5126973,1162.1315193
2024-06-24,2024-S26,44,Grand Est,65 ans ou plus,157.16530933,165.61775422,528.4015852
2024-07-01,2024-S27,44,Grand Est,15-64 ans,706.63811563,581.91584602,1250.3064477
2024-07-01,2024-S27,44,Grand Est,65 ans ou plus,106.49627263,73.179656056,296.2962963
2024-07-08,2024-S28,44,Grand Est,00-14 ans,1800.112507,5372.6169844,1068.1586979
2024-07-08,2024-S28,44,Grand Est,15-64 ans,660.79295154,543.02422723,1264.8990513
2024-07-08,2024-S28,44,Grand Est,Tous âges,744.36004123,835.03749148,1125.2374689
2024-07-15,2024-S29,44,Grand Est,15-64 ans,424.52501914,698.68995633,934.1075486
2024-07-15,2024-S29,44,Grand Est,65 ans ou plus,88.183421517,70.447340613,257.06940874
2024-08-12,2024-S33,44,Grand Est,15-64 ans,298.54891342,416.4738547,725.99531616
2024-08-12,2024-S33,44,Grand Est,Tous âges,381.99697428,438.83708173,760.77768385
2024-08-19,2024-S34,44,Grand Est,65 ans ou plus,176.80860469,215.594682,0.0
2024-08-19,2024-S34,44,Grand Est,Tous âges,534.13654618,711.80872422,760.69730586
2024-08-26,2024-S35,44,Grand Est,00-14 ans,1285.7142857,3275.5298651,577.03404501
2024-08-26,2024-S35,44,Grand Est,15-64 ans,256.67707249,382.32795242,710.22727273
2024-09-02,2024-S36,44,Grand Est,65 ans ou plus,45.523520486,72.202166065,140.4494382
2024-09-09,2024-S37,44,Grand Est,65 ans ou plus,122.38029677,72.859744991,762.19512195
2024-09-16,2024-S38,44,Grand Est,15-64 ans,834.45300898,1163.310962,1565.4205607
2019-12-30,2020-S01,52,Pays de la Loire,15-64 ans,578.16321992,636.94267516,1926.8774704
2020-01-06,2020-S02,52,Pays de la Loire,65 ans ou plus,263.33113891,278.94002789,1742.6273458
2020-01-13,2020-S03,52,Pays de la Loire,15-64 ans,575.15933468,1262.3985573,1529.3118097
2020-01-20,2020-S04,52,Pays de la Loire,00-14 ans,2988.0478088,9202.4539877,3243.2432432
2020-01-27,2020-S05,52,Pays de la Loire,65 ans ou plus,385.85209003,353.85704176,1773.5334243
2020-02-03,2020-S06,52,Pays de la Loire,Tous âges,1020.952381,1391.3043478,1606.505355
2020-02-24,2020-S09,52,Pays de la Loire,00-14 ans,2930.0962746,4950.4950495,2166.0649819
2020-03-02,2020-S10,52,Pays de la Loire,65 ans ou plus,210.97046414,224.3829469,1217.6560122
2020-03-02,2020-S10,52,Pays de la Loire,Tous âges,784.31372549,872.72727273,1489.9853444
2020-03-09,2020-S11,52,Pays de la Loire,15-64 ans,585.08044856,555.55555556,2023.9570425
2020-03-16,2020-S12,52,Pays de la Loire,65 ans ou plus,362.50647333,273.22404372,1052.6315789
2020-03-30,2020-S14,52,Pays de la Loire,00-14 ans,1694.9152542,3614.4578313,1576.5765766
2020-04-06,2020-S15,52,Pays de la Loire,15-64 ans,588.95705521,436.30017452,674.76383266
2020-05-04,2020-S19,52,Pays de la Loire,65 ans ou plus,146.41288433,138.7925052,284.9002849
2020-05-11,2020-S20,52,Pays de la Loire,65 ans ou plus,34.059945504,67.204301075,301.65912519
2020-05-11,2020-S20,52,Pays de la Loire,Tous âges,326.19775739,381.54699965,851.39318885
2020-05-18,2020-S21,52,Pays de la Loire,65 ans ou plus,187.44142455,126.58227848,412.65474553
2020-05-25,2020-S22,52,Pays de la Loire,00-14 ans,1132.4470704,1673.6401674,3102.189781
2020-05-25,2020-S22,52,Pays de la Loire,15-64 ans,537.38676493,375.65740045,1959.7457627
2020-05-25,2020-S22,52,Pays de la Loire,65 ans ou plus,122.21203789,66.137566138,137.74104683
2020-06-08,2020-S24,52,Pays de la Loire,00-14 ans,544.06964091,0.0,1777.7777778
2020-06-08,2020-S24,52,Pays de la Loire,15-64 ans,475.25401508,413.56492969,597.7286312
2020-06-08,2020-S24,52,Pays de la Loire,65 ans ou plus,92.678405931,132.71400133,0.0
2020-06-15,2020-S25,52,Pays de la Loire,00-14 ans,458.94951555,0.0,437.63676149
2020-06-15,2020-S25,52,Pays de la Loire,15-64 ans,254.41246621,318.7250996,565.93095642
2020-06-22,2020-S26,52,Pays de la Loire,15-64 ans,342.12401996,454.54545455,630.25210084
2020-06-29,2020-S27,52,Pays de la Loire,15-64 ans,201.49683362,75.244544771,202.73694881
2020-07-06,2020-S28,52,Pays de la Loire,15-64 ans,251.08104338,159.23566879,858.58585859
2020-07-13,2020-S29,52,Pays de la Loire,15-64 ans,425.98509052,633.4125099,968.73623954
2020-07-20,2020-S30,52,Pays de la Loire,00-14 ans,1791.841403,5228.7581699,2361.1111111
2020-07-20,2020-S30,52,Pays de la Loire,65 ans ou plus,227.98518096,127.71392082,355.87188612
2020-07-27,2020-S31,52,Pays de la Loire,15-64 ans,282.2201317,74.794315632,573.88809182
2020-07-27,2020-S31,52,Pays de la Loire,65 ans ou plus,56.529112493,0.0,654.30752454
2020-08-03,2020-S32,52,Pays de la Loire,65 ans ou plus,82.349711776,126.02394455,462.42774566
2020-08-03,2020-S32,52,Pays de la Loire,Tous âges,377.87182588,595.63203177,821.8373936
2020-08-10,2020-S33,52,Pays de la Loire,00-14 ans,1591.4137676,5050.5050505,2211.6903633
2020-08-10,2020-S33,52,Pays de la Loire,15-64 ans,335.48387097,680.27210884,720.11521843
2020-08-17,2020-S34,52,Pays de la Loire,65 ans ou plus,203.96270396,195.3125,217.86492375
2020-08-24,2020-S35,52,Pays de la Loire,Tous âges,474.16217954,732.84477015,1085.7763301
2020-08-31,2020-S36,52,Pays de la Loire,65 ans ou plus,58.788947678,132.36267373,400.0
2020-08-31,2020-S36,52,Pays de la Loire,Tous âges,1040.271101,1311.9055428,1518.6615187
2020-09-14,2020-S38,52,Pays de la Loire,15-64 ans,560.26058632,823.97003745,1094.0919037
2020-10-05,2020-S41,52,Pays de la Loire,15-64 ans,547.0944847,613.96776669,1481.8355641
2020-10-05,2020-S41,52,Pays de la Loire,Tous âges,1189.1549072,1920.6145967,2328.099621
2020-10-12,2020-S42,52,Pays de la Loire,00-14 ans,4774.4360902,12341.772152,4773.5618115
2020-10-12,2020-S42,52,Pays de la Loire,15-64 ans,594.88399762,803.21285141,927.83505155
2020-10-19,2020-S43,52,Pays de la Loire,65 ans ou plus,185.87360595,251.09855618,836.32019116
2020-10-26,2020-S44,52,Pays de la Loire,15-64 ans,578.13594954,648.82400649,888.45014808
2020-10-26,2020-S44,52,Pays de la Loire,65 ans ou plus,225.44283414,263.50461133,387.59689922
2020-11-02,2020-S45,52,Pays de la Loire,65 ans ou plus,67.911714771,67.658998647,468.75
2020-11-02,2020-S45,52,Pays de la Loire,Tous âges,617.65291891,728.15533981,1424.0506329
2020-11-09,2020-S46,52,Pays de la Loire,00-14 ans,3085.2105779,8000.0,3244.0056417
2020-11-09,2020-S46,52,Pays de la Loire,15-64 ans,483.36121956,609.2254134,1144.4141689
2020-11-09,2020-S46,52,Pays de la Loire,65 ans ou plus,146.84287812,143.57501795,130.37809648
2020-11-09,2020-S46,52,Pays de la Loire,Tous âges,916.7077378,1100.4614838,1410.5642257
2020-11-16,2020-S47,52,Pays de la Loire,15-64 ans,262.17228464,361.6636528,1285.7977791
2024-03-25,2024-S13,44,Grand Est,Tous âges,813.82342732,1169.6897779,1210.7453651
2024-04-01,2024-S14,44,Grand Est,Tous âges,802.81169071,1255.5140821,963.67679763
2024-04-08,2024-S15,44,Grand Est,15-64 ans,398.37852949,398.2300885,1086.9565217
2024-04-08,2024-S15,44,Grand Est,65 ans ou plus,161.5034503,238.0952381,1494.7683109
2024-04-08,2024-S15,44,Grand Est,Tous âges,821.47360836,1059.7140454,1334.4116458
2024-04-15,2024-S16,44,Grand Est,15-64 ans,428.07587276,519.11278905,1059.821008
2024-04-22,2024-S17,44,Grand Est,00-14 ans,1714.8554337,4689.8638427,1011.6337886
2024-04-22,2024-S17,44,Grand Est,15-64 ans,294.67321496,267.85714286,843.34270381
2024-04-22,2024-S17,44,Grand Est,65 ans ou plus,165.16516517,137.2212693,968.18810512
2024-04-22,2024-S17,44,Grand Est,Tous âges,546.0312362,704.95185695,907.16661627
2024-04-29,2024-S18,44,Grand Est,15-64 ans,298.85560172,601.85185185,865.8008658
2024-05-06,2024-S19,44,Grand Est,Tous âges,498.29053612,590.12875536,1370.5648777
2024-05-13,2024-S20,44,Grand Est,15-64 ans,400.11037528,498.41413684,863.27578161
2024-05-20,2024-S21,44,Grand Est,65 ans ou plus,91.897687242,150.88645794,526.31578947
2024-05-20,2024-S21,44,Grand Est,Tous âges,676.24683009,1112.906121,1009.1235831
2024-06-24,2024-S26,44,Grand Est,00-14 ans,1883.5074391,5287.7138414,988.31985624
2024-09-16,2024-S38,44,Grand Est,Tous âges,1593.2929264,2302.1340951,1555.7359307
2024-09-23,2024-S39,44,Grand Est,00-14 ans,3680.5672801,12600.969305,1611.5351993
2024-09-30,2024-S40,44,Grand Est,65 ans ou plus,99.445944026,0.0,751.87969925
2024-09-30,2024-S40,44,Grand Est,Tous âges,1102.5524845,1573.7485351,1446.4677773
2024-10-07,2024-S41,44,Grand Est,65 ans ou plus,173.01038062,162.86644951,1203.2085561
2024-10-14,2024-S42,44,Grand Est,65 ans ou plus,100.95183155,129.78585334,746.26865672
2024-11-04,2024-S45,44,Grand Est,15-64 ans,582.8537701,1210.7623318,1033.9734121
2024-11-04,2024-S45,44,Grand Est,Tous âges,744.41687345,1074.1327699,1072.0355602
2024-11-11,2024-S46,44,Grand Est,00-14 ans,3240.3240324,9730.5389222,1896.0940463
2024-11-11,2024-S46,44,Grand Est,15-64 ans,516.9485267,714.60473426,1278.1629116
2024-11-11,2024-S46,44,Grand Est,Tous âges,1015.8630929,1502.1834061,1419.6762142
2024-11-18,2024-S47,44,Grand Est,00-14 ans,3722.6277372,12018.489985,1331.3046786
2024-11-25,2024-S48,44,Grand Est,15-64 ans,544.49168345,879.89441267,1191.3104415
2024-11-25,2024-S48,44,Grand Est,65 ans ou plus,101.98135198,130.1659616,1111.1111111
2024-12-02,2024-S49,44,Grand Est,15-64 ans,475.93459737,663.71681416,891.6629514
2024-12-09,2024-S50,44,Grand Est,00-14 ans,3233.3645736,7503.6075036,1125.0827267
2024-12-16,2024-S51,44,Grand Est,65 ans ou plus,198.96538002,181.54311649,970.87378641
2020-01-06,2020-S02,52,Pays de la Loire,00-14 ans,1922.3375625,6211.1801242,1587.3015873
2020-01-06,2020-S02,52,Pays de la Loire,15-64 ans,610.40744697,515.90713672,1563.095692
2020-01-06,2020-S02,52,Pays de la Loire,Tous âges,803.73985073,1027.7492292,1596.5819654
2020-03-23,2020-S13,52,Pays de la Loire,Tous âges,1182.8416702,1133.1444759,1096.2658445
2020-03-30,2020-S14,52,Pays de la Loire,15-64 ans,785.2077001,830.25830258,1479.0996785
2020-03-30,2020-S14,52,Pays de la Loire,Tous âges,732.75266141,582.75058275,1237.9110251
2020-04-20,2020-S17,52,Pays de la Loire,15-64 ans,476.19047619,615.1142355,484.76454294
2020-05-04,2020-S19,52,Pays de la Loire,Tous âges,315.76655052,291.12081514,653.12046444
2020-05-18,2020-S21,52,Pays de la Loire,00-14 ans,684.21052632,884.95575221,894.45438283
2020-11-23,2020-S48,44,Grand Est,00-14 ans,1745.4954955,4914.5299145,1441.4414414
2020-11-23,2020-S48,44,Grand Est,65 ans ou plus,79.507056251,37.064492216,529.1005291
2020-11-23,2020-S48,44,Grand Est,Tous âges,533.01913258,553.16533497,718.90726096
2020-12-14,2020-S51,44,Grand Est,15-64 ans,298.47776341,267.80931976,738.00738007
2020-12-21,2020-S52,44,Grand Est,00-14 ans,1224.0734444,2222.2222222,1045.0160772
2020-12-21,2020-S52,44,Grand Est,15-64 ans,260.85141903,112.29646266,633.57972545
2020-12-21,2020-S52,44,Grand Est,65 ans ou plus,75.13148009,36.57644477,287.35632184
2020-12-21,2020-S52,44,Grand Est,Tous âges,364.16605972,225.64102564,679.87567988
2020-12-28,2020-S53,44,Grand Est,15-64 ans,401.21342597,311.85031185,971.52428811
2020-12-28,2020-S53,44,Grand Est,65 ans ou plus,89.237908263,139.47001395,177.46228926
2021-01-18,2021-S03,44,Grand Est,00-14 ans,1177.0860581,2489.626556,1415.7973174
2021-01-18,2021-S03,44,Grand Est,65 ans ou plus,67.86562606,129.617628,232.28803717
2021-01-18,2021-S03,44,Grand Est,Tous âges,370.49844391,379.60954447,646.27315812
2021-02-01,2021-S05,44,Grand Est,00-14 ans,1012.2410546,2879.0786948,958.46645367
2021-02-01,2021-S05,44,Grand Est,65 ans ou plus,55.391432792,69.735006974,0.0
2021-02-08,2021-S06,44,Grand Est,Tous âges,488.78810784,457.95933321,708.66141732
2021-02-15,2021-S07,44,Grand Est,00-14 ans,1506.6724064,2805.2805281,1234.5679012
2022-03-07,2022-S10,44,Grand Est,00-14 ans,1920.4389575,4263.0937881,1017.8117048
2022-03-21,2022-S12,44,Grand Est,65 ans ou plus,149.3875112,159.79546181,573.88809182
2022-03-21,2022-S12,44,Grand Est,Tous âges,778.06595035,960.91205212,704.62232244
2020-12-28,2020-S53,27,Bourgogne et Franche-Comté,65 ans ou plus,162.95491581,166.38935108,0.0
2021-01-11,2021-S02,27,Bourgogne et Franche-Comté,65 ans ou plus,195.25801953,159.32023367,1360.5442177
2021-01-18,2021-S03,27,Bourgogne et Franche-Comté,Tous âges,497.2238336,615.00615006,419.06757465
2021-01-25,2021-S04,27,Bourgogne et Franche-Comté,00-14 ans,1257.5687005,1877.9342723,672.26890756
2021-01-25,2021-S04,27,Bourgogne et Franche-Comté,65 ans ou plus,86.306098964,107.2386059,0.0
2021-02-01,2021-S05,27,Bourgogne et Franche-Comté,00-14 ans,1543.4985968,4629.6296296,1612.9032258
2021-02-08,2021-S06,27,Bourgogne et Franche-Comté,00-14 ans,1469.7236919,2463.0541872,349.65034965
2021-02-08,2021-S06,27,Bourgogne et Franche-Comté,65 ans ou plus,117.09601874,117.9245283,0.0
2021-02-22,2021-S08,27,Bourgogne et Franche-Comté,15-64 ans,274.92403415,167.7852349,766.60988075
2021-02-22,2021-S08,27,Bourgogne et Franche-Comté,65 ans ou plus,225.47914318,222.22222222,0.0
2021-03-01,2021-S09,27,Bourgogne et Franche-Comté,00-14 ans,1181.1023622,2797.2027972,884.95575221
2021-03-08,2021-S10,27,Bourgogne et Franche-Comté,15-64 ans,258.99280576,412.88191577,497.9253112
2021-03-29,2021-S13,27,Bourgogne et Franche-Comté,00-14 ans,2101.5761821,2680.9651475,1712.7799736
2021-03-29,2021-S13,27,Bourgogne et Franche-Comté,15-64 ans,550.50922103,319.23383879,902.37899918
2021-04-12,2021-S15,27,Bourgogne et Franche-Comté,Tous âges,356.93039857,605.18731988,920.24539877
2021-04-19,2021-S16,27,Bourgogne et Franche-Comté,Tous âges,389.21935816,619.54379048,684.57082675
2021-05-10,2021-S19,27,Bourgogne et Franche-Comté,15-64 ans,295.77843506,472.44094488,623.0529595
2021-05-17,2021-S20,27,Bourgogne et Franche-Comté,15-64 ans,265.21848952,421.05263158,426.62116041
2021-05-31,2021-S22,27,Bourgogne et Franche-Comté,65 ans ou plus,192.21528111,158.14443859,0.0
2021-06-07,2021-S23,27,Bourgogne et Franche-Comté,00-14 ans,1773.4250926,7235.1421189,1444.6227929
2021-06-21,2021-S25,27,Bourgogne et Franche-Comté,15-64 ans,360.34068574,300.52592036,1130.8562197
2021-06-21,2021-S25,27,Bourgogne et Franche-Comté,Tous âges,649.38933572,738.2169222,1058.93186
2021-06-28,2021-S26,27,Bourgogne et Franche-Comté,00-14 ans,1822.0467659,5263.1578947,643.08681672
2021-06-28,2021-S26,27,Bourgogne et Franche-Comté,65 ans ou plus,98.087297695,52.826201796,675.67567568
2021-06-28,2021-S26,27,Bourgogne et Franche-Comté,Tous âges,737.37946682,752.08913649,938.08630394
2021-07-05,2021-S27,27,Bourgogne et Franche-Comté,00-14 ans,1837.9029828,6060.6060606,1367.781155
2021-07-12,2021-S28,27,Bourgogne et Franche-Comté,00-14 ans,1419.5107218,4871.0601719,286.1230329
2021-07-12,2021-S28,27,Bourgogne et Franche-Comté,15-64 ans,500.62578223,716.56050955,1166.781057
2021-07-12,2021-S28,27,Bourgogne et Franche-Comté,Tous âges,597.37884791,895.69488587,895.76547231
2021-07-19,2021-S29,27,Bourgogne et Franche-Comté,Tous âges,705.37483969,731.5700619,1057.9576817
2021-07-26,2021-S30,27,Bourgogne et Franche-Comté,15-64 ans,449.51590595,604.22960725,1682.6923077
2024-01-22,2024-S04,11,Île-de-France,15-64 ans,830.64572264,1543.2843019,2167.7124929
2024-01-29,2024-S05,11,Île-de-France,00-14 ans,3833.7100563,10267.062315,2434.0129603
2024-02-05,2024-S06,11,Île-de-France,Tous âges,1430.1202953,2326.659251,1889.1608611
2024-02-12,2024-S07,11,Île-de-France,65 ans ou plus,375.96869485,375.52463,2334.8899266
2024-02-12,2024-S07,11,Île-de-France,Tous âges,1379.4579173,2046.6964729,1995.0867267
2024-02-19,2024-S08,11,Île-de-France,00-14 ans,3193.9214632,9201.1412268,1998.0741454
2024-02-19,2024-S08,11,Île-de-France,15-64 ans,694.11141119,980.39215686,1740.8906883
2024-02-19,2024-S08,11,Île-de-France,65 ans ou plus,301.97075652,288.37622005,2486.3553669
2024-02-19,2024-S08,11,Île-de-France,Tous âges,1174.7517815,1821.8218218,1900.7155635
2024-02-26,2024-S09,11,Île-de-France,00-14 ans,3075.6917448,8557.9514825,2449.3243243
2024-02-26,2024-S09,11,Île-de-France,15-64 ans,640.54165956,725.82533365,1650.1650165
2024-03-04,2024-S10,11,Île-de-France,00-14 ans,3963.13855,10941.475827,3019.9430199
2024-03-04,2024-S10,11,Île-de-France,Tous âges,1424.854417,2145.3089245,2124.2953389
2024-03-11,2024-S11,11,Île-de-France,65 ans ou plus,305.38131397,249.94319473,1460.8233732
2024-03-18,2024-S12,11,Île-de-France,15-64 ans,913.82529233,1353.8748833,1771.7930546
2024-03-25,2024-S13,11,Île-de-France,15-64 ans,715.41736806,1048.3135825,1769.6629213
2024-04-08,2024-S15,11,Île-de-France,15-64 ans,701.28015505,892.22822259,1808.7855297
2024-04-08,2024-S15,11,Île-de-France,65 ans ou plus,411.65550085,535.71428571,2100.2710027
